product_code,step_num,step_type,step_name,step_desc,work_time,checker
VTBL_____,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
VTBL_____,3,제조공정,"점증제
분산","별도용해조에서 정제수에 Pemulen 넣고 Stirrer로 용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
VTBL_____,4,제조공정,수상 용해,수상용해조에 11* - 15**을 넣고 78-80℃로 가온용해한다,,
VTBL_____,5,제조공정,유상 용해,"유상용해조에 21**, 22**을 넣고  78-80℃로 가온용해한다",,
VTBL_____,6,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 3분 )",,
VTBL_____,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
VTBL_____,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
VTBL_____,9,제조공정,"향, 첨가제
색소 투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
VTBL_____,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
VTBL_____,100,유의사항,작업자 유의사항,*원료투입시 100메쉬 여과 거칠 것,,
VTDM______,1,제조공정,"청결상태 
점     검","1) 작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
VTDM______,2,제조공정,"알콜파트
용해",2) 용해조에서 에탄올과 PCMX을 교반 용해한다.(투명용해 확인할 것),,
VTFC______,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
VTFC______,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
VTFC______,3,제조공정,유상 용해,유상용해조에 11**- 12**를 넣고 72-75℃로 가온용해한다,,
VTFC______,4,제조공정,수상 용해,"수상용해조에 21**, 2210을 넣고  72-75℃로 가온용해한다",,
VTFC______,5,제조공정,검화,"메인탱크로 유상을 이송후 수상을 천천히 이송해 검화한다.
( Homo: 1000rpm, P:20rpm, T: 72-75℃  t: 30분 )",,
VTFC______,6,제조공정,냉각,31**을 투입후 60℃로 교반 냉각한다,,
VTFC______,7,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하며 냉각한다",,
VTFC______,8,제조공정,부상,32℃까지 냉각하여 점/경도 확인후 부상한다.,,
VTFC______,100,유의사항,작업자 유의사항,*일정 점/경도가 생성되기 전까지 교반을 종료하지 말 것,,
VTHC_____,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
VTHC_____,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
VTHC_____,3,제조공정,"점증제
분산","별도용해조에서 정제수에 Carbopol 940 넣고 Stirrer로 
용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
VTHC_____,4,제조공정,수상 용해,수상용해조에 11**- 14**을 넣고 78-80℃로 가온용해한다,,
VTHC_____,5,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고  78-80℃로 가온용해한다,,
VTHC_____,6,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 3분 )",,
VTHC_____,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
VTHC_____,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
VTHC_____,9,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
VTHC_____,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
VTHC_____,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
VVCR_____,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
VVCR_____,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
VVCR_____,3,제조공정,수상 용해,수상용해조에 11**- 12**을 넣고 78-80℃로 가온용해한다,,
VVCR_____,4,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고  78-80℃로 가온용해한다,,
VVCR_____,5,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 3분 )",,
VVCR_____,6,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다. (31**은 미리 분산한다)
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
VVCR_____,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
VVCR_____,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
VVCR_____,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
VVCR_____,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
VVHC_____,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
VVHC_____,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Carbopol 940을 넣고 Stirrer로 
용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
VVHC_____,3,제조공정,수상 용해,"수상용해조에 11**을 넣고, 교반하면서 1210을 흩뜨려 투입한후 78-80℃로 가온용해한다.",,
VVHC_____,4,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고  78-80℃로 가온용해한다,,
VVHC_____,5,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 3분 )",,
VVHC_____,6,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다. (31**은 미리 분산한다)
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
VVHC_____,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
VVHC_____,8,제조공정,"향, 첨가제
투입","41**, 5***을 투입교반하고, 냉각,탈포한다",,
VVHC_____,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
VVHC_____,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
WMAP001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
WMAP001,2,제조공정,"점증제
분산","21**을 먼저 분산한뒤 수상용해조에서 1110과 21**을 투입하여 가온하며 교반한다. 
 (T: 78-80℃, 매끈하게 풀린지 확인할 것)",,
WMAP001,3,제조공정,용  해,별도용해조에 31**을 투명하게 교반용해다. (실온),,
WMAP001,4,제조공정,혼  합,메인탱크로 (1110+21**)을 이송한후 31**을 여과 투입한다.,,
WMAP001,5,제조공정,혼  합, 메인탱크에 4110을 투입용해한다.,,
WMAP001,6,제조공정,혼  합,"별도용해조에서 5110에 5120을 먼저 용해한 후, 52**을 투입교반한후(실온) 위 메인탱크에 투입혼합한다.",,
WMAP001,7,제조공정,혼  합,"메인탱크에 61**, 71**을 차례로 투입혼합한다.",,
WMAP001,8,제조공정,부상,33℃까지 냉각하여 부상한다.,,
WMAP001,100,유의사항,작업자 유의사항,* 메인탱크에 투입시 100메쉬 여과 거칠 것,,
WMAP002,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
WMAP002,2,제조공정,"점증제
분산","21**을 먼저 분산한뒤 수상용해조에서 1110과 21**을 투입하여 가온하며 교반한다. 
 (T: 78-80℃, 매끈하게 풀린지 확인할 것)",,
WMAP002,3,제조공정,용  해,별도용해조에 31**을 투명하게 교반용해다. (실온),,
WMAP002,4,제조공정,혼  합,메인탱크로 (1110+21**)을 이송한후 31**을 여과 투입한다.,,
WMAP002,5,제조공정,혼  합, 메인탱크에 41**을 용해하여 투입한다.,,
WMAP002,6,제조공정,혼  합,별도용해조에서 51**을 미리 교반하여 혼합한 뒤 위 메인탱크에 투입혼합한다.,,
WMAP002,7,제조공정,혼  합,"메인탱크에 61**, 71**을 차례로 투입혼합한다.",,
WMAP002,8,제조공정,부상,33℃까지 냉각하여 부상한다.,,
WMAP002,100,유의사항,작업자 유의사항,* 메인탱크에 투입시 100메쉬 여과 거칠 것,,
WMAP003,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
WMAP003,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Pemulen 넣고 Stirrer로 용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
WMAP003,3,제조공정,수상 용해,수상용해조에 11**을 넣고 60-65℃로 가온용해다,,
WMAP003,4,제조공정,수상 용해,12**을 Stirrer로 교반분산한뒤 위 수상용해조에 투입하고 78-80℃로 가온용해다,,
WMAP003,5,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고  78-80℃로 가온용해한다,,
WMAP003,6,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 5분 )",,
WMAP003,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
WMAP003,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
WMAP003,9,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
WMAP003,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
WMBL001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
WMBL001,2,제조공정,"점증제
분산",별도용해조에 13**을 계량해 Stirrer로 분산한다.,,
WMBL001,3,제조공정,"점증제
분산","별도용해조에서 정제수(3120)에 carbopol(3110) 넣고 Stirrer로 용해한다.  (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
WMBL001,4,제조공정,수상 용해,"수상용해조에 11**, 12**을 넣고 용해수 위에서 분산한 13**을 투입하여 78-80℃로 가온용해한다",,
WMBL001,5,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고  78-80℃로 가온용해한다,,
WMBL001,6,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 3분 )",,
WMBL001,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
WMBL001,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
WMBL001,9,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
WMBL001,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
WMBL001,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
WMCR003,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
WMCR003,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Pemulen(5110) 넣고 Stirrer로 용해한다.  (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
WMCR003,3,제조공정,"TiO2
분산","별도용해조에서 Stirrer로 Glycerin(2110)을 교반하며 TiO2를
조금씩 투입 교반해 입자가 엉김없이 고르게 분산되도록 한다.",,
WMCR003,4,제조공정,수상 용해,수상용해조에 11**을 넣고 78-80℃로 가온용해한다,,
WMCR003,5,제조공정,유상 용해,"유상용해조에 31**, 32**을 넣고  78-80℃로 가온용해한다",,
WMCR003,6,제조공정,1차유화,"메인탱크로 수상, TiO2분산액(21**), 유상 순서로
 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 72-78℃  t: 3분 )",,
WMCR003,7,제조공정,2차유화,"41**을 미리 고르게 분산후 메인탱크에 투입하고 유화한다.
( Homo: 3500rpm, P:20rpm, T: 72-78℃  t: 5분 )",,
WMCR003,8,제조공정,3차유화,"분산된 51** 메인탱크에 투입하고 유화한다.
( Homo: 3500rpm, P:20rpm, T: 72-78℃  t: 5분 )",,
WMCR003,9,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
WMCR003,10,제조공정,"향, 첨가제
투입","61**, 71**, 81**을 투입교반하고, 냉각, 탈포한다.
(71**은 투입전 가볍게 핸드믹싱 해준다.)",,
WMCR003,11,제조공정,부상,33℃까지 냉각하여 부상한다.,,
WMCR004,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
WMCR004,2,제조공정,유상 준비,별도용해조에서 12**을 Stirrer로 교반한뒤 30분 이상 숙성시킨다. (숙성되면 점성을 띤다),,
WMCR004,3,제조공정,유상 준비,별도용해조에서 13**을 Stirrer로 고르게 교반한다.,,
WMCR004,4,제조공정,유상 용해,"유상용해조에 11**을 넣고 73-75℃로 
가온하여 투명하게 용해한다. ( 이때 온도 75℃ 넘지않게 주의할 것) 주의)유상용해조 사용 전후 세척해야 타제품 영향 없다",,
WMCR004,5,제조공정,유상 용해,"메인탱크로 유상 11**, premix한 12** 투입하여 투명용해한다
(Homo: 1500rpm, P:30rpm, T: 72-75℃, t: 5분, 투명확인)
이어서 13**을 투입한다.
( Homo: 1500rpm, P:30rpm, T: 62-66℃   t: 15분  )",,
WMCR004,6,제조공정,수상 용해,수상용해조에 21**~24**를 넣고  62-66℃로 가온용해한다,,
WMCR004,7,제조공정,유  화,"메인탱크로 수상을 서서히 이송하며 유화한다. 
주의-1) 내용물 상태를 보며 호모속도를 단계적으로 높여 나간다.
( Homo: 3000rpm, P:30rpm, T: 62-66℃  t: 5분 )",,
WMCR004,8,제조공정,"냉각 탈포
종  료","패들감속하여 36℃까지 냉각, 탈포한 후 부상한다.
( P:15rpm, V: max )",,
WMFC000,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
WMFC000,2,제조공정,유상 용해,유상용해조에 11**- 12**를 넣고 72-75℃로 가온용해한다,,
WMFC000,3,제조공정,수상 용해,"수상용해조에 21**, 2210을 넣고  72-75℃로 가온용해한다",,
WMFC000,4,제조공정,검화,"메인탱크로 유상을 먼저 이송후 이어서 수상을 천천히 이송해 검화한다.
( Homo: 1000rpm, P:20rpm, T: 72-75℃  t: 30분 )",,
WMFC000,5,제조공정,투입/냉각,3110을 투입후 고르게 혼합후  60℃로 교반 냉각한다,,
WMFC000,6,제조공정,"향, 첨가제
투입","4110, 51**을 투입교반하며 냉각한다.",,
WMFC000,7,제조공정,부상,32℃까지 냉각하여 점/경도 확인후 부상한다.,,
WMFC000,100,유의사항,작업자 유의사항,*일정 점/경도가 생성되기 전까지 교반을 종료하지 말 것,,
WMFO001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
WMFO001,2,제조공정,용  해,메인믹서에 11**을 넣고 혼합한다. (실온공정),,
WMFO001,3,제조공정,"혼  합
용  해",메인믹서에 21**을 넣고 혼합한다. (실온공정),,
WMFO001,4,제조공정,부   상,100메쉬 여과하여 종료한다.,,
WMIT_______,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
WMIT_______,2,제조공정,습윤,별도용해조에서 PVA-217(4120)을 계량하고 그위에 Ethanol(4110)을 고르게 흩뿌려 다음 밀봉하여 습윤한다. (2시간 이상),,
