product_code,semi_product_code,step_num,step_type,step_name,step_desc,work_time,checker
SRHC001,BSRHC0010,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
SRHC002,BSRHC0020,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
SRHC003,BSRHC0030,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
SRHC001,BSRHC0010,9,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
SRHC002,BSRHC0020,9,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
SRHC003,BSRHC0030,9,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
SRHC001,BSRHC0010,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
SRHC002,BSRHC0020,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
SRHC003,BSRHC0030,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
SRHC001,BSRHC0010,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
SRHC002,BSRHC0020,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
SRHC003,BSRHC0030,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
SSBC001,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSBC002,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSBC003,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSBC004,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSBC005,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSBC006,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSBC007,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSBC008,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSBC009,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSBC010,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSBC011,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSBC001,,2,제조공정,"가온
용해","메인탱크에 원료 1*** 파트를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
SSBC002,,2,제조공정,"가온
용해","메인탱크에 원료 1*** 파트를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
SSBC003,,2,제조공정,"가온
용해","메인탱크에 원료 1*** 파트를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
SSBC004,,2,제조공정,"가온
용해","메인탱크에 원료 1*** 파트를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
SSBC005,,2,제조공정,"가온
용해","메인탱크에 원료 1*** 파트를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
SSBC006,,2,제조공정,"가온
용해","메인탱크에 원료 1*** 파트를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
SSBC007,,2,제조공정,"가온
용해","메인탱크에 원료 1*** 파트를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
SSBC008,,2,제조공정,"가온
용해","메인탱크에 원료 1*** 파트를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
SSBC009,,2,제조공정,"가온
용해","메인탱크에 원료 1*** 파트를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
SSBC010,,2,제조공정,"가온
용해","메인탱크에 원료 1*** 파트를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
SSBC011,,2,제조공정,"가온
용해","메인탱크에 원료 1*** 파트를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
SSBC001,,3,제조공정,냉각개시,용해 확인 후 냉각개시한다,,
SSBC002,,3,제조공정,냉각개시,용해 확인 후 냉각개시한다,,
SSBC003,,3,제조공정,냉각개시,용해 확인 후 냉각개시한다,,
SSBC004,,3,제조공정,냉각개시,용해 확인 후 냉각개시한다,,
SSBC005,,3,제조공정,냉각개시,용해 확인 후 냉각개시한다,,
SSBC006,,3,제조공정,냉각개시,용해 확인 후 냉각개시한다,,
SSBC007,,3,제조공정,냉각개시,용해 확인 후 냉각개시한다,,
SSBC008,,3,제조공정,냉각개시,용해 확인 후 냉각개시한다,,
SSBC009,,3,제조공정,냉각개시,용해 확인 후 냉각개시한다,,
SSBC010,,3,제조공정,냉각개시,용해 확인 후 냉각개시한다,,
SSBC011,,3,제조공정,냉각개시,용해 확인 후 냉각개시한다,,
SSBC001,,4,제조공정,부  향,"향을 투입하여 투명해질 때까지 10분간 유지한다. 
  Temp. 65-75℃",,
SSBC002,,4,제조공정,부  향,"향을 투입하여 투명해질 때까지 10분간 유지한다. 
  Temp. 65-75℃",,
SSBC003,,4,제조공정,부  향,"향을 투입하여 투명해질 때까지 10분간 유지한다. 
  Temp. 65-75℃",,
SSBC004,,4,제조공정,부  향,"향을 투입하여 투명해질 때까지 10분간 유지한다. 
  Temp. 65-75℃",,
SSBC005,,4,제조공정,부  향,"향을 투입하여 투명해질 때까지 10분간 유지한다. 
  Temp. 65-75℃",,
SSBC006,,4,제조공정,부  향,"향을 투입하여 투명해질 때까지 10분간 유지한다. 
  Temp. 65-75℃",,
SSBC007,,4,제조공정,부  향,"향을 투입하여 투명해질 때까지 10분간 유지한다. 
  Temp. 65-75℃",,
SSBC008,,4,제조공정,부  향,"향을 투입하여 투명해질 때까지 10분간 유지한다. 
  Temp. 65-75℃",,
SSBC009,,4,제조공정,부  향,"향을 투입하여 투명해질 때까지 10분간 유지한다. 
  Temp. 65-75℃",,
SSBC010,,4,제조공정,부  향,"향을 투입하여 투명해질 때까지 10분간 유지한다. 
  Temp. 65-75℃",,
SSBC011,,4,제조공정,부  향,"향을 투입하여 투명해질 때까지 10분간 유지한다. 
  Temp. 65-75℃",,
SSBC001,,5,제조공정,점증제 투입,"원료 3*** , 4***파트를 넣고 5분간 교반한다",,
SSBC002,,5,제조공정,점증제 투입,"원료 3*** , 4***파트를 넣고 5분간 교반한다",,
SSBC003,,5,제조공정,점증제 투입,"원료 3*** , 4***파트를 넣고 5분간 교반한다",,
SSBC004,,5,제조공정,점증제 투입,"원료 3*** , 4***파트를 넣고 5분간 교반한다",,
SSBC005,,5,제조공정,점증제 투입,"원료 3*** , 4***파트를 넣고 5분간 교반한다",,
SSBC006,,5,제조공정,점증제 투입,"원료 3*** , 4***파트를 넣고 5분간 교반한다",,
SSBC007,,5,제조공정,점증제 투입,"원료 3*** , 4***파트를 넣고 5분간 교반한다",,
SSBC008,,5,제조공정,점증제 투입,"원료 3*** , 4***파트를 넣고 5분간 교반한다",,
SSBC009,,5,제조공정,점증제 투입,"원료 3*** , 4***파트를 넣고 5분간 교반한다",,
SSBC010,,5,제조공정,점증제 투입,"원료 3*** , 4***파트를 넣고 5분간 교반한다",,
SSBC011,,5,제조공정,점증제 투입,"원료 3*** , 4***파트를 넣고 5분간 교반한다",,
SSBC001,,6,제조공정,중  화,원료 5*** (TEA) 파트를 넣고 10분간 교반한다.,,
SSBC002,,6,제조공정,중  화,원료 5*** (TEA) 파트를 넣고 10분간 교반한다.,,
SSBC003,,6,제조공정,중  화,원료 5*** (TEA) 파트를 넣고 10분간 교반한다.,,
SSBC004,,6,제조공정,중  화,원료 5*** (TEA) 파트를 넣고 10분간 교반한다.,,
SSBC005,,6,제조공정,중  화,원료 5*** (TEA) 파트를 넣고 10분간 교반한다.,,
SSBC006,,6,제조공정,중  화,원료 5*** (TEA) 파트를 넣고 10분간 교반한다.,,
SSBC007,,6,제조공정,중  화,원료 5*** (TEA) 파트를 넣고 10분간 교반한다.,,
SSBC008,,6,제조공정,중  화,원료 5*** (TEA) 파트를 넣고 10분간 교반한다.,,
SSBC009,,6,제조공정,중  화,원료 5*** (TEA) 파트를 넣고 10분간 교반한다.,,
SSBC010,,6,제조공정,중  화,원료 5*** (TEA) 파트를 넣고 10분간 교반한다.,,
SSBC011,,6,제조공정,중  화,원료 5*** (TEA) 파트를 넣고 10분간 교반한다.,,
SSBC001,,7,제조공정,여  과,38-42℃에서 100메쉬 여과하여 저장조로 배출한다.,,
SSBC002,,7,제조공정,여  과,38-42℃에서 100메쉬 여과하여 저장조로 배출한다.,,
SSBC003,,7,제조공정,여  과,38-42℃에서 100메쉬 여과하여 저장조로 배출한다.,,
SSBC004,,7,제조공정,여  과,38-42℃에서 100메쉬 여과하여 저장조로 배출한다.,,
SSBC005,,7,제조공정,여  과,38-42℃에서 100메쉬 여과하여 저장조로 배출한다.,,
SSBC006,,7,제조공정,여  과,38-42℃에서 100메쉬 여과하여 저장조로 배출한다.,,
SSBC007,,7,제조공정,여  과,38-42℃에서 100메쉬 여과하여 저장조로 배출한다.,,
SSBC008,,7,제조공정,여  과,38-42℃에서 100메쉬 여과하여 저장조로 배출한다.,,
SSBC009,,7,제조공정,여  과,38-42℃에서 100메쉬 여과하여 저장조로 배출한다.,,
SSBC010,,7,제조공정,여  과,38-42℃에서 100메쉬 여과하여 저장조로 배출한다.,,
SSBC011,,7,제조공정,여  과,38-42℃에서 100메쉬 여과하여 저장조로 배출한다.,,
SSBC001,,8,제조공정,"비드 분산
pH 조정","위 상을 Agi로 교반하며 원료 6***(Unipearls), 7***(Citric Acid) 를 차례로 투입하고 고르게 분산하여 종료한다.",,
SSBC002,,8,제조공정,"비드 분산
pH 조정","위 상을 Agi로 교반하며 원료 6***(Unipearls), 7***(Citric Acid) 를 차례로 투입하고 고르게 분산하여 종료한다.",,
SSBC003,,8,제조공정,"비드 분산
pH 조정","위 상을 Agi로 교반하며 원료 6***(Unipearls), 7***(Citric Acid) 를 차례로 투입하고 고르게 분산하여 종료한다.",,
SSBC004,,8,제조공정,"비드 분산
pH 조정","위 상을 Agi로 교반하며 원료 6***(Unipearls), 7***(Citric Acid) 를 차례로 투입하고 고르게 분산하여 종료한다.",,
SSBC005,,8,제조공정,"비드 분산
pH 조정","위 상을 Agi로 교반하며 원료 6***(Unipearls), 7***(Citric Acid) 를 차례로 투입하고 고르게 분산하여 종료한다.",,
SSBC006,,8,제조공정,"비드 분산
pH 조정","위 상을 Agi로 교반하며 원료 6***(Unipearls), 7***(Citric Acid) 를 차례로 투입하고 고르게 분산하여 종료한다.",,
SSBC007,,8,제조공정,"비드 분산
pH 조정","위 상을 Agi로 교반하며 원료 6***(Unipearls), 7***(Citric Acid) 를 차례로 투입하고 고르게 분산하여 종료한다.",,
SSBC008,,8,제조공정,"비드 분산
pH 조정","위 상을 Agi로 교반하며 원료 6***(Unipearls), 7***(Citric Acid) 를 차례로 투입하고 고르게 분산하여 종료한다.",,
SSBC009,,8,제조공정,"비드 분산
pH 조정","위 상을 Agi로 교반하며 원료 6***(Unipearls), 7***(Citric Acid) 를 차례로 투입하고 고르게 분산하여 종료한다.",,
SSBC010,,8,제조공정,"비드 분산
pH 조정","위 상을 Agi로 교반하며 원료 6***(Unipearls), 7***(Citric Acid) 를 차례로 투입하고 고르게 분산하여 종료한다.",,
SSBC011,,8,제조공정,"비드 분산
pH 조정","위 상을 Agi로 교반하며 원료 6***(Unipearls), 7***(Citric Acid) 를 차례로 투입하고 고르게 분산하여 종료한다.",,
SSBL001,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSBL002,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSBL003,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSBL004,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSBL005,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSBL006,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSBL007,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSBL008,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSBL009,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
SSBL001,,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
SSBL002,,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
SSBL003,,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
SSBL004,,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
SSBL005,,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
SSBL006,,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
SSBL007,,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
SSBL008,,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
SSBL009,,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
SSBL001,,3,제조공정,"점증제
분산","별도용해조에서 정제수에 Pemulen 넣고 Stirrer로 용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
SSBL002,,3,제조공정,"점증제
분산","별도용해조에서 정제수에 Pemulen 넣고 Stirrer로 용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
SSBL003,,3,제조공정,"점증제
분산","별도용해조에서 정제수에 Pemulen 넣고 Stirrer로 용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
SSBL004,,3,제조공정,"점증제
분산","별도용해조에서 정제수에 Pemulen 넣고 Stirrer로 용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
SSBL005,,3,제조공정,"점증제
분산","별도용해조에서 정제수에 Pemulen 넣고 Stirrer로 용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
SSBL006,,3,제조공정,"점증제
분산","별도용해조에서 정제수에 Pemulen 넣고 Stirrer로 용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
SSBL007,,3,제조공정,"점증제
분산","별도용해조에서 정제수에 Pemulen 넣고 Stirrer로 용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
SSBL008,,3,제조공정,"점증제
분산","별도용해조에서 정제수에 Pemulen 넣고 Stirrer로 용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
SSBL009,,3,제조공정,"점증제
분산","별도용해조에서 정제수에 Pemulen 넣고 Stirrer로 용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
SSBL001,,4,제조공정,수상 용해,"수상용해조에 11**, 12**을 넣고 78-80℃로 가온용해한다",,
SSBL002,,4,제조공정,수상 용해,"수상용해조에 11**, 12**을 넣고 78-80℃로 가온용해한다",,
SSBL003,,4,제조공정,수상 용해,"수상용해조에 11**, 12**을 넣고 78-80℃로 가온용해한다",,
SSBL004,,4,제조공정,수상 용해,"수상용해조에 11**, 12**을 넣고 78-80℃로 가온용해한다",,
SSBL005,,4,제조공정,수상 용해,"수상용해조에 11**, 12**을 넣고 78-80℃로 가온용해한다",,
