product_code,management_code,korean_name,english_name,appearance,packaging_unit,created_date,author,usage_instructions,allergen_korean,allergen_english,storage_method,shelf_life,label_volume,fill_volume,specific_gravity,ph_standard,viscosity_standard,raw_material_report,standardized_name,responsible_seller,recycling_grade,label_position,functional_claim,semi_product_code,p_product_code,source_file
BTBS003,EVCO-941,바스파 오스트레일리안 바쓰 솔트 쏠티 씨,BATHPA Australian Bath Salt Salty Sea,연한청색의 입자소금,1200 g,2018-06-01,신 혜 정,물에 적당량을 용해시켜 사용합니다. 권장사용량: 물의 양에 따라 50g~150g(물10L 당 1g),,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 2년,1200g,,,6.0 ± 1.0,"7,000 ± 3,000",,,,어려움,,,,,제품표준서_EVCO941_(BTBS003)-바스파 오스트레일리안 바쓰 솔트 쏠티 씨.xls
BTBS004,EVCO-942,바스파 오스트레일리안 바쓰 솔트 컴포트 라벤더,BATHPA Australian Bath Salt Comfort Lavender,연보라색의 입자소금,1200 g,2018-06-01,신 혜 정,물에 적당량을 용해시켜 사용합니다. 권장사용량: 물의 양에 따라 50g~150g(물10L 당 1g),,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 2년,1200g,,,6.0 ± 1.0,"7,000 ± 3,000",,,,어려움,,,,,제품표준서_EVCO942_(BTBS004)-바스파 오스트레일리안 바쓰 솔트 컴포트 라벤더.xls
BTBS005,EVCO-943,바스파 오스트레일리안 바쓰 솔트 그린 버드,BATHPA Australian Bath Salt Green Buds,연한녹색의 입자소금,1200 g,2018-06-01,신 혜 정,물에 적당량을 용해시켜 사용합니다. 권장사용량: 물의 양에 따라 50g~150g(물10L 당 1g),,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 2년,1200g,,,6.0 ± 1.0,"7,000 ± 3,000",,,,어려움,,,,,제품표준서_EVCO943_(BTBS005)-바스파 오스트레일리안 바쓰 솔트 그린 버드.xls
BTMS001,EVCO-944,바스파 피토 스칼프 오일컷 미스트,BATHPA Phyto Scalp Oil Cut Mist,무색 투명 액상,100 mL,2018-07-23,신 혜 정,"오일컷 내용물이 잘 혼합되도록 충분히 흔들어 준 다음, 두피 가까이에 분사하고 톡톡 두드려 흡수시켜 줍니다.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년(개봉후 12개월),,,,,,,,,,,,,,제품표준서_EVCO944_(BTSM001)-바스파 피토 스칼프 오일컷 미스트.xls
BTBC001,EVCO-945,바스파 플랜트 퓨어 로즈힙 바디 워시,Bathpa Plant Pure Rosehip Body Wash,백색의 점액상,300 mL,2018-08-09,신 혜 정,적당량을 샤워용 스펀지나 타올에 묻혀 거품을 낸 다음 전신에 마사지하듯 고루 문지른 후 물로 깨끗이 씻어 냅니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,300ml,302,1.021,,,,,,어려움,,,,,제품표준서_EVCO945_(BTBC001)-바스파 플랜트 퓨어 로즈힙 바디 워시.xls
BTBL001,EVCO-946,바스파 플랜트 퓨어 로즈힙 바디 로션,Bathpa Plant Pure Rosehip Body Lotion,백색의 로션상,300 mL,2018-08-09,신 혜 정,샤워 후 적당량을 덜어 전신에 마사지하듯이 부드럽게 펴 발라줍니다. 취침 전이나 건조할 때마다 수시로 바르면 더욱 효과적입니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,300ml,292,0.995,,,,,,어려움,,,,,제품표준서_EVCO946_(BTBL001)-바스파 플랜트 퓨어 로즈힙 바디 로션.xls
BTHC001,EVCO-947,바스파 플랜트 퓨어 로즈힙 핸드 크림,Bathpa Plant Pure Rosehip Hand Cream,백색의 크림상,100 mL,2018-08-09,신 혜 정,"손을 씻은 후, 건조함이 느껴질 때마다 적당량을 덜어 부드럽게 롤링하면서 흡수시켜 줍니다.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,100ml,99,0.996,,,,,,우수,,,,,제품표준서_EVCO947_(BTHC001)-바스파 플랜트 퓨어 로즈힙 핸드 크림.xls
BTHS001,EVCO-948,바스파 플랜트 퓨어 로즈힙 핸드 솝,Bathpa Plant Pure Rosehip Hand Soap,무색 투명 점액상,300 mL,2018-08-09,신 혜 정,적당량을 취해 물기있는 손에 덜어 거품을 낸 후 헹궈줍니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,300ml,302,1.022,,,,,,어려움,,,,,제품표준서_EVCO948_(BTHS001)-바스파 플랜트 퓨어 로즈힙 핸드 솝.xls
WMAP001,EVCO-949,위드미 판테스틱 더마 시카 카밍 앰플,WITHME Panthestic Derma Cica Calming Ampoule,파란색 투명 점액상,30 mL,2018-08-22,신 혜 정,"적당량을 덜어 얼굴 전체에 고르게 펴바른 뒤, 손바닥으로 가볍게 눌러 흡수시켜 줍니다.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 2년(개봉후 12개월),30ml,34,1.0,,,,,,어려움,,주름+미백,,PWMAP0010,제품표준서_EVCO949_(WMAP001)-위드미 판테스틱 더마 시카 카밍 앰플.xls
WMAP002,EVCO-950,위드미 판테스틱 더마 비타 에너지 앰플,WITHME Panthestic Derma Vita Energy Ampoule,황색 투명 점액상,30 mL,2018-08-22,신 혜 정,"적당량을 덜어 얼굴 전체에 고르게 펴바른 뒤, 손바닥으로 가볍게 눌러 흡수시켜 줍니다.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 2년(개봉후 12개월),30ml,34,1.027,,,,,,어려움,,주름+미백,,,제품표준서_EVCO950_(WMAP002)-위드미 판테스틱 더마 비타 에너지 앰플.xls
WMAP003,EVCO-951,위드미 판테스틱 더마 화이트닝 컨트롤 앰플,WITHME Panthestic Derma Whitening Control Ampoule,백색 불투명 점액상,30 mL,2018-08-22,신 혜 정,"적당량을 덜어 얼굴 전체에 고르게 펴바른 뒤, 손바닥으로 가볍게 눌러 흡수시켜 줍니다.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 2년(개봉후 12개월),30ml,34,1.007,,,,,,어려움,,주름+미백,,PWMAP0030,제품표준서_EVCO951_(WMAP003)-위드미 판테스틱 더마 화이트닝 컨트롤 앰플.xls
CCRW004,EVCO-952,세라클리닉 로우 솔루션 센텔라 아시아티카 100,CERACLINIC Raw Solution Centella Asiatica 100,갈색 투명 액상,"60 ml, 250 ml",2018-07-13,신 혜 정,"피부 보습이 필요한 부위에 골고루 펴 바르거나 크림, 토너 등에 섞어 사용합니다.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 2년,60ml,60,1.012,5.5 ± 1.0,NONE,,,,어려움,,,,PCCRW0040,제품표준서_EVCO952_(CCRW004)-세라클리닉 로우 솔루션 센텔라 아시아티카 100.xls
CCRWB04,EVCO-952,세라클리닉 로우 솔루션 센텔라 아시아티카 100,CERACLINIC Raw Solution Centella Asiatica 100,갈색 투명 액상,"60 ml, 250 ml",2018-07-13,신 혜 정,"피부 보습이 필요한 부위에 골고루 펴 바르거나 크림, 토너 등에 섞어 사용합니다.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 2년,250ml,250,1.012,5.5 ± 1.0,NONE,,0,,어려움,,,,,제품표준서_EVCO952_(CCRW004)-세라클리닉 로우 솔루션 센텔라 아시아티카 100.xls
PDRS007,EVCO-953,페디슨 인스티튜트 보떼 아미노 카렌듈라 컨디셔너,PEDISON Institut-beaute Amino Calendula Conditioner,주황색 로션상,4000 mL,2018-08-30,신 혜 정,샴푸 후 적당량을 덜어 모발 전체에 펴 바르고 마사지합니다. 2-3분 후 물로 충분히 헹구어 냅니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,4000ml,4026,0.972,,,,,,,,,BPDRS0070,PPDRS0070,제품표준서_EVCO953_(PDRS007)-페디슨 인스티튜트 보떼 아미노 카렌듈라 컨디셔너.xls
PDSP010,EVCO-954,페디슨 인스티튜트 보떼 아미노 카렌듈라 샴푸,PEDISON Institut-beaute Amino Calendula Shampoo,주황색 불투명 점액상,4000 mL,2018-08-30,신 혜 정,적신 머리에 적당량을 덜어 모발과 두피에 부드럽게 마사지하듯 거품을 충분히 낸 후 미온수로 깨끗이 헹구어 냅니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,4000ml,3950,1.006,,,,,,,,,BPDSP0100,PPDSP0100,제품표준서_EVCO954_(PDSP010)-페디슨 인스티튜트 보떼 아미노 카렌듈라 샴푸.xls
VMRS007,EVCO-955,밸르모나 슈가 벨벳 밀크 모발 영양팩,VALMONA Sugar Velvet Milk Nutrient Conditioner,분홍색 로션상,480 mL,2018-08-30,신 혜 정,적당량을 덜어 두피에 닿지 않게 모발에 마사지 한 후 미온수로 충분히 헹구어 냅니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,480ml,472,0.988,4.0 ± 1.0,"12,000 ± 5,000",,,,어려움,,,BVMRS0070,PVMRS0070,제품표준서_EVCO955_(VMRS007)-밸르모나 슈가 벨벳 밀크 모발 영양팩.xls
VMSP007,EVCO-956,밸르모나 슈가 벨벳 밀크 샴푸액,VALMONA Sugar Velvet Milk Shampoo,붉은색 불투명 점액상,480 mL,2018-08-30,신 혜 정,적당량을 덜어 거품을 낸 다음 모발과 두피에 발라 충분히 마사지한 후 미지근한 물로 깨끗이 씻어내 줍니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,480ml,486,1.011,5.8 ± 1.0,"22,000 ± 5,000",,,0,어려움,,,BVMSP0070,PVMSP0070,제품표준서_EVCO956_(VMSP007)-밸르모나 슈가 벨벳 밀크 샴푸액.xls
KBCR001,EVCO-957,키스 바이 로즈마인 프래그런스 크림 - 글래머 센슈얼리티,Kiss by Rosemine Fragrance Cream - Glamour Sensuality,백색의 크림상,140 mL,2018-09-27,신 혜 정,"적당량을 덜어 전신에 부드럽게 도포합니다. 향기 연출을 원하는 손, 쇄골 등 원하는 부위에 부드럽게 발라줍니다.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,140ml,140,0.988,7.0 ± 1.0,"65,000 ± 20,000",0,,0,우수,,,BKBCR0010,PKBCR0010,제품표준서_EVCO957_(KBCR001)-키스 바이 로즈마인 프래그런스 크림 - 글래머 센슈얼리티.xls
KBCR002,EVCO-958,키스 바이 로즈마인 프래그런스 크림 - 글래머 판타지,Kiss by Rosemine Fragrance Cream - Glamour Fantasy,백색의 크림상,140 mL,2018-09-27,신 혜 정,"적당량을 덜어 전신에 부드럽게 도포합니다. 향기 연출을 원하는 손, 쇄골 등 원하는 부위에 부드럽게 발라줍니다.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,140ml,140,0.988,7.0 ± 1.0,"65,000 ± 20,000",0,,0,우수,,,BKBCR0020,PKBCR0020,제품표준서_EVCO958_(KBCR002)-키스 바이 로즈마인 프래그런스 크림 - 글래머 판타지.xls
KBCR003,EVCO-959,키스 바이 로즈마인 프래그런스 크림 - 글래머 프레셔스,Kiss by Rosemine Fragrance Cream - Glamour Precious,백색의 크림상,140 mL,2018-09-27,신 혜 정,"적당량을 덜어 전신에 부드럽게 도포합니다. 향기 연출을 원하는 손, 쇄골 등 원하는 부위에 부드럽게 발라줍니다.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,140ml,140,0.988,7.0 ± 1.0,"65,000 ± 20,000",0,,0,우수,,,BKBCR0030,PKBCR0030,제품표준서_EVCO959_(KBCR003)-키스 바이 로즈마인 프래그런스 크림 - 글래머 프레셔스.xls
KBCR004,EVCO-960,"키스 바이 로즈마인 프래그런스 크림 - 오, 프레쉬 포에버","Kiss by Rosemine Fragrance Cream - Oh, Fresh Forever",백색의 크림상,140 mL,2018-09-27,신 혜 정,"적당량을 덜어 전신에 부드럽게 도포합니다. 향기 연출을 원하는 손, 쇄골 등 원하는 부위에 부드럽게 발라줍니다.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,140ml,140,0.988,7.0 ± 1.0,"65,000 ± 20,000",0,,0,우수,,,BKBCR0040,PKBCR0040,"제품표준서_EVCO960_(KBCR004)-키스 바이 로즈마인 프래그런스 크림 - 오, 프레쉬 포에버.xls"
KBCR005,EVCO-961,"키스 바이 로즈마인 프래그런스 크림 - 오, 프레쉬 허브 가든","Kiss by Rosemine Fragrance Cream - Oh, Fresh Herb Garden",백색의 크림상,140 mL,2018-09-27,신 혜 정,"적당량을 덜어 전신에 부드럽게 도포합니다. 향기 연출을 원하는 손, 쇄골 등 원하는 부위에 부드럽게 발라줍니다.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,140ml,140,0.988,7.0 ± 1.0,"65,000 ± 20,000",0,,0,우수,,,BKBCR0050,PKBCR0050,"제품표준서_EVCO961_(KBCR005)-키스 바이 로즈마인 프래그런스 크림 - 오, 프레쉬 허브 가든.xls"
SRHC001,EVCO-962,마음이 설려 퍼퓸드 핸드크림 - 로즈 에센셜향,SULRYO Perfumed Hand Cream - Rose Essential,백색의 크림상,80 mL,2018-10-19,신 혜 정,적당량을 덜어 손에 바른 후 흡수시켜 줍니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,80ml,80~81,0.991,,,,,,우수,,,BSRHC0010,PSRHC0010,제품표준서_EVCO962_(SRHC001)-마음이 설려 퍼퓸드 핸드크림 - 로즈 에센셜향.xls
SRHC002,EVCO-963,마음이 설려 퍼퓸드 핸드크림 - 캐모마일향,SULRYO Perfumed Hand Cream - Chamomile,백색의 크림상,80 mL,2018-10-19,신 혜 정,적당량을 덜어 손에 바른 후 흡수시켜 줍니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,80ml,80~81,0.991,,,,,,우수,,,BSRHC0020,PSRHC0020,제품표준서_EVCO963_(SRHC002)-마음이 설려 퍼퓸드 핸드크림 - 캐모마일향.xls
SRHC003,EVCO-964,마음이 설려 퍼퓸드 핸드크림 - 쉬어 코튼향,SULRYO Perfumed Hand Cream - Sheer Cotton,백색의 크림상,80 mL,2018-10-19,신 혜 정,적당량을 덜어 손에 바른 후 흡수시켜 줍니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,80ml,80~81,0.991,,,,,,우수,,,BSRHC0030,PSRHC0030,제품표준서_EVCO964_(SRHC003)-마음이 설려 퍼퓸드 핸드크림 - 쉬어 코튼향.xls
VMHS001,EVCO-965,밸르모나 얼티밋 헤어 오일 세럼,VALMONA Ultimate Hair Oil Serum,무색 투명 오일상,100 mL,2018-10-22,신 혜 정,샴푸 후 물기를 말리고 손바닥에 적당량을 덜어 손상부위를 중심으로 조금씩 펴 바르고 손에 남은 잔량으로 모발 전체에 가볍게 펴바릅니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,100ml,96,0.985,NONE,NONE,0,,0,어려움,하단 45mm,,BVMHS0010,PVMHS0010,제품표준서_EVCO965_(VMHS001~005)-밸르모나 얼티밋 헤어 오일 세럼 5종.xls
VMHS002,EVCO-965,밸르모나 얼티밋 헤어 오일 세럼,VALMONA Ultimate Hair Oil Serum,무색 투명 오일상,100 mL,2018-10-22,신 혜 정,샴푸 후 물기를 말리고 손바닥에 적당량을 덜어 손상부위를 중심으로 조금씩 펴 바르고 손에 남은 잔량으로 모발 전체에 가볍게 펴바릅니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,100ml,96,0.985,NONE,NONE,0,0,0,어려움,하단 45mm,,BVMHS0020,PVMHS0020,제품표준서_EVCO965_(VMHS001~005)-밸르모나 얼티밋 헤어 오일 세럼 5종.xls
VMHS003,EVCO-965,밸르모나 얼티밋 헤어 오일 세럼,VALMONA Ultimate Hair Oil Serum,무색 투명 오일상,100 mL,2018-10-22,신 혜 정,샴푸 후 물기를 말리고 손바닥에 적당량을 덜어 손상부위를 중심으로 조금씩 펴 바르고 손에 남은 잔량으로 모발 전체에 가볍게 펴바릅니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,100ml,96,0.985,NONE,NONE,0,0,0,어려움,하단 45mm,,BVMHS0030,PVMHS0030,제품표준서_EVCO965_(VMHS001~005)-밸르모나 얼티밋 헤어 오일 세럼 5종.xls
VMHS004,EVCO-965,밸르모나 얼티밋 헤어 오일 세럼,VALMONA Ultimate Hair Oil Serum,무색 투명 오일상,100 mL,2018-10-22,신 혜 정,샴푸 후 물기를 말리고 손바닥에 적당량을 덜어 손상부위를 중심으로 조금씩 펴 바르고 손에 남은 잔량으로 모발 전체에 가볍게 펴바릅니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,100ml,96,0.985,NONE,NONE,0,0,0,어려움,하단 45mm,,BVMHS0040,PVMHS0040,제품표준서_EVCO965_(VMHS001~005)-밸르모나 얼티밋 헤어 오일 세럼 5종.xls
VMHS005,EVCO-965,밸르모나 얼티밋 헤어 오일 세럼,VALMONA Ultimate Hair Oil Serum,무색 투명 오일상,100 mL,2018-10-22,신 혜 정,샴푸 후 물기를 말리고 손바닥에 적당량을 덜어 손상부위를 중심으로 조금씩 펴 바르고 손에 남은 잔량으로 모발 전체에 가볍게 펴바릅니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,100ml,96,0.985,NONE,NONE,0,0,0,어려움,하단 45mm,,BVMHS0050,PVMHS0050,제품표준서_EVCO965_(VMHS001~005)-밸르모나 얼티밋 헤어 오일 세럼 5종.xls
KBHC001,EVCO-966,키스바이 로즈마인 프래그런스 핸드크림 - 엔젤스 퓨어,Kiss by Rosemine Fragrance Hand Cream - Angel's Pure,백색의 크림상,60 mL,2018-11-12,신 혜 정,적당량을 덜어 손에 부드럽게 도포합니다. 향기 연출을 원하는 부위에 부드럽게 발라줍니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,60ml,61,0.964,6.3 ± 1.0,"30,000 ± 5,000",,,,우수,,,BKBHC0010,PKBHC0010,제품표준서_EVCO966_(KBHC001)-키스바이 로즈마인 프래그런스 핸드크림 - 엔젤스 퓨어.xls
KBHC002,EVCO-967,키스바이 로즈마인 프래그런스 핸드크림 - 엔젤스 패션,Kiss by Rosemine Fragrance Hand Cream - Angel's Passion,백색의 크림상,60 mL,2018-11-12,신 혜 정,적당량을 덜어 손에 부드럽게 도포합니다. 향기 연출을 원하는 부위에 부드럽게 발라줍니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,60ml,61,0.964,6.3 ± 1.0,"30,000 ± 5,000",,,,우수,,,BKBHC0020,PKBHC0020,제품표준서_EVCO967_(KBHC002)-키스바이 로즈마인 프래그런스 핸드크림 - 엔젤스 패션.xls
KBHC003,EVCO-968,키스바이 로즈마인 프래그런스 핸드크림 - 엔젤스 하트,Kiss by Rosemine Fragrance Hand Cream - Angel's Heart,백색의 크림상,60 mL,2018-11-12,신 혜 정,적당량을 덜어 손에 부드럽게 도포합니다. 향기 연출을 원하는 부위에 부드럽게 발라줍니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,60ml,61,0.964,6.3 ± 1.0,"30,000 ± 5,000",,,,우수,,,BKBHC0030,PKBHC0030,제품표준서_EVCO968_(KBHC003)-키스바이 로즈마인 프래그런스 핸드크림 - 엔젤스 하트.xls
KBHC004,EVCO-969,키스바이 로즈마인 프래그런스 핸드크림 - 엔젤스 로즈,Kiss by Rosemine Fragrance Hand Cream - Angel's Rose,백색의 크림상,60 mL,2018-11-12,신 혜 정,적당량을 덜어 손에 부드럽게 도포합니다. 향기 연출을 원하는 부위에 부드럽게 발라줍니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,60ml,61,0.964,6.3 ± 1.0,"30,000 ± 5,000",,,,우수,,,BKBHC0040,PKBHC0040,제품표준서_EVCO969_(KBHC004)-키스바이 로즈마인 프래그런스 핸드크림 - 엔젤스 로즈.xls
KBHC005,EVCO-970,키스바이 로즈마인 프래그런스 핸드크림 - 엔젤스 러브,Kiss by Rosemine Fragrance Hand Cream - Angel's Love,백색의 크림상,60 mL,2018-11-12,신 혜 정,적당량을 덜어 손에 부드럽게 도포합니다. 향기 연출을 원하는 부위에 부드럽게 발라줍니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,60ml,61,0.964,6.3 ± 1.0,"30,000 ± 5,000",,,,우수,,,BKBHC0050,PKBHC0050,제품표준서_EVCO970_(KBHC005)-키스바이 로즈마인 프래그런스 핸드크림 - 엔젤스 러브.xls
